"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","originaltext"
"147"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:19,FALSE,NA,"1148063736155918337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","giaturnerr",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"148"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:19,FALSE,NA,"1148063735677902848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cleeferson",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"149"," i just finished stranger things 3 and i literally cried for a solid 20 minutes ",FALSE,0,NA,2019-07-08 02:58:19,FALSE,NA,"1148063734943760385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pollyp_95",95,TRUE,FALSE,NA,NA,"RT @yangctzens: I just finished stranger things 3 and I literally cried for a solid 20 minutes https://t.co/sOtjRW5dGT"
"150"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:18,FALSE,NA,"1148063732305674241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gabrielgachet2",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"151"," stranger things 2016 ",FALSE,0,NA,2019-07-08 02:58:18,FALSE,NA,"1148063732116992002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carlosc0323",1018,TRUE,FALSE,NA,NA,"RT @JimHalpert__: Stranger Things (2016) https://t.co/s2vYLaQOdR"
"152"," im watching stranger things rn xd",FALSE,0,"ItzzGolden",2019-07-08 02:58:18,FALSE,"1148063607718064128","1148063731772985346","1083519896162627584","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NaturallyMiche1",0,FALSE,FALSE,NA,NA,"@ItzzGolden I’m watching stranger things rn xD"
"153"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:17,FALSE,NA,"1148063730435051520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulaaaaDiaz",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"154","only halfway through stranger things but if nancy doesnt dump johnathan i will be building a time machine to go ",FALSE,0,NA,2019-07-08 02:58:17,TRUE,NA,"1148063728191070208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ndenbola",0,FALSE,FALSE,NA,NA,"only halfway through stranger things but if nancy doesn't dump johnathan... i will be building a time machine to go… https://t.co/wQb3IpqL7G"
"155"," stranger things 3 with their needle drops and extras budget ",FALSE,0,NA,2019-07-08 02:58:17,FALSE,NA,"1148063726894899200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StevenEdeSouza",3,TRUE,FALSE,NA,NA,"RT @MuseZack: Stranger Things 3 with their needle drops and extras budget: https://t.co/AybDMnizKZ"
"156","really sobbing at the end of stranger things right now",FALSE,0,NA,2019-07-08 02:58:17,FALSE,NA,"1148063726484041728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caliibear",0,FALSE,FALSE,NA,NA,"Really sobbing at the end of stranger things right now"
"157","but  what if its stranger things related whore ",FALSE,0,NA,2019-07-08 02:58:16,FALSE,NA,"1148063725682712576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosypjmn",0,FALSE,FALSE,NA,NA,"but :((( what if its stranger things related WHORE https://t.co/kzCaTF5sPo"
"158","   in this  house  we  never press the skip introbutton before an episode of",FALSE,0,NA,2019-07-08 02:58:16,FALSE,NA,"1148063725187981312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","totallynotjon_",42,TRUE,FALSE,NA,NA,"RT @AntarianRanger: <U+250F><U+2513> 
<U+2503><U+2503><U+2571><U+2572> In this 
<U+2503><U+2571><U+2571><U+2572><U+2572> house 
<U+2571><U+2571><U+256D><U+256E><U+2572><U+2572> we
<U+2594><U+258F><U+2517><U+251B><U+2595><U+2594> 
<U+2571><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2594><U+2572> 
never press the “Skip Intro”
button before an episode of…"
"159"," torn between watching stranger things and playing tft",FALSE,0,NA,2019-07-08 02:58:16,FALSE,NA,"1148063722109145088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minhxcinderzz",29,TRUE,FALSE,NA,NA,"RT @ChrissyCostanza: torn between watching stranger things and playing tft"
"160","  same",FALSE,0,"plasticandplush",2019-07-08 02:58:15,FALSE,"1148035352126533633","1148063721585090560","23378762","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TayloredCurios",0,FALSE,FALSE,NA,NA,"@plasticandplush @Stranger_Things Same"
"161","stranger things 3 is insane",FALSE,0,NA,2019-07-08 02:58:15,FALSE,NA,"1148063720297435136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaredm0r0n",0,FALSE,FALSE,NA,NA,"Stranger Things 3 is inSANE"
"162","stranger things season 3 was decent",FALSE,0,NA,2019-07-08 02:58:15,FALSE,NA,"1148063720095932417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealEmill9",0,FALSE,FALSE,NA,NA,"Stranger Things Season 3 was decent."
"163","   are yall spoiler mcspoilerface im about to log off haha",FALSE,0,"cdoconn",2019-07-08 02:58:15,FALSE,"1148061010399551490","1148063719701827586","16395767","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","quietentrtainer",0,FALSE,FALSE,NA,NA,"@cdoconn @DKtheDrummer @Stranger_Things are y'all Spoiler McSpoilerface? I'm about to log off. haha"
"164","he has to go back to the future because hes in the past so the future is actually the present which ishis time ",FALSE,0,NA,2019-07-08 02:58:14,TRUE,NA,"1148063717768097792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heeyima",0,FALSE,FALSE,NA,NA,"""He has to go back to the future because he’s in the past so the future is actually the present which is...his time… https://t.co/soLCFTWLw1"
"165"," stranger things 2016 ",FALSE,0,NA,2019-07-08 02:58:14,FALSE,NA,"1148063715557871616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","x_munchiees",1018,TRUE,FALSE,NA,NA,"RT @JimHalpert__: Stranger Things (2016) https://t.co/s2vYLaQOdR"
"166"," joyce byers in stranger things season 3 2019 ",FALSE,0,NA,2019-07-08 02:58:13,FALSE,NA,"1148063711879487489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhodesdotc0m",26,TRUE,FALSE,NA,NA,"RT @eldenahrenreich: joyce byers in stranger things season 3 (2019) https://t.co/otEFZvNPfe"
"167"," go to netflix type in stranger things but you wont have to cuz itll prolly already be poppin up c ",FALSE,0,"izzzzzzzzz_y",2019-07-08 02:58:12,TRUE,"1148063476327170048","1148063709492760576","852308412","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SlenderSon__",0,FALSE,FALSE,NA,NA,"@izzzzzzzzz_y Go to Netflix, type in stranger things but you won’t have to cuz it’ll prolly already be poppin up, c… https://t.co/K0VSY5ulZC"
"168","   spotted the  cup ",FALSE,0,"okaysarah0",2019-07-08 02:58:12,FALSE,"1148050686740971521","1148063706565287936","4892206059","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eilatan87",0,FALSE,FALSE,NA,NA,"@okaysarah0 @robinscoopsahoy @Stranger_Things Spotted the @Starbucks cup! https://t.co/QJbGfmduxp"
"169","garret keeps leaving the room because episode 1 of stranger things is too awkward",FALSE,0,NA,2019-07-08 02:58:12,FALSE,NA,"1148063706355396608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DatPrickleyPear",0,FALSE,FALSE,NA,NA,"Garret keeps leaving the room because episode 1 of Stranger Things is too awkward"
"170","  you are not",FALSE,0,"JordanJordyJord",2019-07-08 02:58:11,FALSE,"1148052843418533890","1148063705214722048","935352007","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kiwhiz",0,FALSE,FALSE,NA,NA,"@JordanJordyJord @Stranger_Things you are not"
"171","  im choosing to binge stranger things tonightwhat does that tell you usmnt goldcup sundayfunday",FALSE,1,"KingChimp5",2019-07-08 02:58:11,FALSE,"1148061211449315329","1148063703918698498","300257786","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sregolizio",0,FALSE,FALSE,NA,NA,"@KingChimp5 @mikeolivo I'm choosing to binge Stranger Things tonight.

What does that tell you 

#USMNT #GoldCup #SundayFunday"
"172","  best storyline of the season",FALSE,0,"robinscoopsahoy",2019-07-08 02:58:11,FALSE,"1148046473688432642","1148063702626648066","702683572898021376","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jack_setrakian",0,FALSE,FALSE,NA,NA,"@robinscoopsahoy @Stranger_Things Best storyline of the season"
"173"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:11,FALSE,NA,"1148063702349950976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lendeyloo",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"174"," stranger things 2016 ",FALSE,0,NA,2019-07-08 02:58:10,FALSE,NA,"1148063699690762246",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brig_et",1018,TRUE,FALSE,NA,NA,"RT @JimHalpert__: Stranger Things (2016) https://t.co/s2vYLaQOdR"
"175","  awesome",FALSE,0,"chipcoffey",2019-07-08 02:58:10,FALSE,"1147885450914357249","1148063699216797696","23438664","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BellaGattino",0,FALSE,FALSE,NA,NA,"@chipcoffey @Stranger_Things Awesome!!!"
"176","finished stranger things and my heart hurts  as much as i love this show i kinda dont want a 4th season anymore ",FALSE,0,NA,2019-07-08 02:58:10,FALSE,NA,"1148063698642178048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyqueenregina",0,FALSE,FALSE,NA,NA,"Finished Stranger Things and my heart hurts. <U+0001F62D> As much as I love this show, I kinda don’t want a 4th season anymore. <U+0001F62C>"
"177"," watched the first 4 episodes of the new season of  i love this show so much ",FALSE,0,NA,2019-07-08 02:58:09,FALSE,NA,"1148063696775725056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afshinbarde1",112,TRUE,FALSE,NA,NA,"RT @NiallOfficial: Watched the first 4 episodes of the new season of @Stranger_Things. I love this show so much <U+0001F60D>"
"178","mike from stranger things is the worst i would love for that character to be killed off",FALSE,0,NA,2019-07-08 02:58:09,FALSE,NA,"1148063696771592192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RTOMuscleDaddy",0,FALSE,FALSE,NA,NA,"Mike from Stranger Things is the worst. I would love for that character to be killed off."
"179","starting the new stranger things season ",FALSE,1,NA,2019-07-08 02:58:09,FALSE,NA,"1148063695928483842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kissykuromi",0,FALSE,FALSE,NA,NA,"starting the new stranger things season <U+0001F441><U+0001F441><U+2728>"
"180"," broke stranger things 3woke holey moley",FALSE,0,NA,2019-07-08 02:58:09,FALSE,NA,"1148063695890599937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Millsy11374",1,TRUE,FALSE,NA,NA,"RT @aanifrag: Broke: Stranger Things 3

Woke: Holey Moley"
"181","stranger things made me bawl my eyes out",FALSE,0,NA,2019-07-08 02:58:09,FALSE,NA,"1148063695517470720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbey__armijo",0,FALSE,FALSE,NA,NA,"stranger things made me BAWL MY EYES OUT"
"182","just finished watching stranger things and did they really have to make me cry",FALSE,0,NA,2019-07-08 02:58:09,FALSE,NA,"1148063694296887296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xiura",0,FALSE,FALSE,NA,NA,"just finished watching stranger things and did they really have to make me cry?"
"183"," ugh i dont want stranger things 3 to end ",FALSE,0,NA,2019-07-08 02:58:09,FALSE,NA,"1148063693361623040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausenity_",1,TRUE,FALSE,NA,NA,"RT @Kelli_Jman: Ugh I don’t want stranger things 3 to end <U+0001F613>"
"184","the fact that im literally heaving in the midst of crying at the end of stranger things 3 shows me how unhealthily ",FALSE,0,NA,2019-07-08 02:58:09,TRUE,NA,"1148063692770152448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sophiecollins67",0,FALSE,FALSE,NA,NA,"The fact that I’m literally heaving in the midst of crying at the end of stranger things 3 shows me how unhealthily… https://t.co/IcLT0WFA4D"
"185"," i agree with  200 on thisdo not write  off stranger things have happened in indias politicsmo",FALSE,0,NA,2019-07-08 02:58:08,FALSE,NA,"1148063691742437376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shivrm60",72,TRUE,FALSE,NA,NA,"RT @sadhavi: I agree with <U+2066>@bainjal<U+2069> 200% on this.

Do not write <U+2066>@RahulGandhi<U+2069> off, stranger things have happened in India’s politics.

Mo…"
"186","followback in 24h  stranger things 3 cements the show as the ya series of our age for better and worse ",FALSE,1,NA,2019-07-08 02:58:08,TRUE,NA,"1148063690186297345",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","bhcubo",0,FALSE,FALSE,NA,NA,"Followback in 24h  Stranger Things 3 cements the show as the YA series of our age. For better and worse.… https://t.co/fDbWIMt7EG"
"187","just finished stranger things 3 ",FALSE,0,NA,2019-07-08 02:58:07,FALSE,NA,"1148063687888031744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottM6598",0,FALSE,FALSE,NA,NA,"Just finished Stranger Things 3 https://t.co/rwcxzgEpk0"
"188","finally starting stranger things",FALSE,0,NA,2019-07-08 02:58:07,FALSE,NA,"1148063686986276864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tyIerakin",0,FALSE,FALSE,NA,NA,"Finally starting Stranger Things"
"189","alright when can we start discussing season 3 of stranger things",FALSE,0,NA,2019-07-08 02:58:07,FALSE,NA,"1148063685526446080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leeeny3",0,FALSE,FALSE,NA,NA,"alright when can we start discussing season 3 of stranger things"
"190","the end of stranger things just ruined my life ",FALSE,0,NA,2019-07-08 02:58:07,FALSE,NA,"1148063684784197632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daniantieau",0,FALSE,FALSE,NA,NA,"The end of stranger things just ruined my life <U+0001F62D>"
"191"," neva seen an episode of stranger things am i really missing out",FALSE,0,NA,2019-07-08 02:58:06,FALSE,NA,"1148063683500789760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moefakih_2",1,TRUE,FALSE,NA,NA,"RT @G_Sahota315: Neva seen an episode of stranger things am I really missing out"
